1476240560.858220816,-0.002713,0.000847,-0.005360,0.078111,0.053989,-9.822444
1476240560.881212950,0.000006,-0.001637,-0.000148,0.075550,0.051963,-9.804020
1476240560.904220819,-0.000890,0.000115,0.003570,0.069995,0.047720,-9.818414
1476240560.926220894,0.000511,-0.003956,0.001064,0.067220,0.044641,-9.824886
1476240560.948220968,0.001278,-0.001314,0.002374,0.075135,0.044989,-9.820730
1476240560.971212864,0.002918,-0.007864,-0.000095,0.074030,0.048150,-9.792502
1476240560.993212938,0.000887,0.000824,0.002379,0.077340,0.048255,-9.805182
1476240561.016220808,0.000903,0.003228,0.001266,0.069391,0.044148,-9.826964
1476240561.038220882,0.002507,-0.000256,0.002956,0.065691,0.070170,-9.803450
1476240561.060220957,-0.000926,0.004954,0.007075,0.086926,0.038799,-9.800995
1476240561.082220793,0.002157,-0.004522,0.002606,0.075554,0.035800,-9.815522
1476240561.104220867,-0.004650,0.002031,0.001457,0.076470,0.039920,-9.815186
1476240561.126220942,-0.001018,0.000833,0.000039,0.074816,0.052198,-9.810462
1476240561.148180485,-0.001218,-0.004024,-0.001590,0.070755,0.051912,-9.818311
1476240561.170180559,0.001976,-0.000146,-0.002291,0.084697,0.047279,-9.815881
1476240561.192180395,-0.002477,-0.002803,-0.002670,0.077863,0.050152,-9.795658
1476240561.214180470,-0.000205,-0.001227,-0.005593,0.078579,0.048739,-9.818170
1476240561.236180544,0.000301,-0.000944,-0.002660,0.068821,0.051380,-9.808022
1476240561.259172440,-0.001729,-0.004783,0.001740,0.066250,0.059126,-9.811519
1476240561.281172514,0.003464,0.000954,-0.000297,0.076140,0.042591,-9.800732
1476240561.303172588,0.000223,0.001491,-0.000196,0.090370,0.048207,-9.802727
1476240561.326180458,0.001128,-0.000671,0.003870,0.076274,0.043303,-9.814507
1476240561.348180532,0.002792,-0.001046,0.002697,0.073728,0.049759,-9.780022
1476240561.370180368,-0.000378,0.002189,-0.000952,0.065859,0.055288,-9.809168
1476240561.393172503,-0.001215,0.000142,0.003027,0.069565,0.055113,-9.774331
1476240561.415172577,-0.000950,-0.001746,0.000730,0.083437,0.049645,-9.819002
1476240561.438180447,0.003755,-0.001148,-0.003519,0.076943,0.059715,-9.783028
1476240561.460180521,0.000084,0.000761,0.000659,0.059225,0.054481,-9.806325
1476240561.483172417,0.001632,0.003592,-0.000063,0.066899,0.060887,-9.806054
1476240561.505172491,-0.000740,-0.000454,0.002569,0.062056,0.038765,-9.790638
1476240561.527172565,-0.002807,-0.003124,0.000444,0.076797,0.033108,-9.818764
1476240561.550180435,-0.003629,-0.002232,0.003052,0.074633,0.057031,-9.796513
1476240561.572180510,-0.004286,0.001435,0.003430,0.083740,0.050123,-9.794106
1476240561.594180584,-0.001834,-0.003562,0.000145,0.070421,0.049424,-9.791374
1476240561.616180420,0.002782,0.001476,-0.001081,0.077029,0.044933,-9.819382
1476240561.638180494,0.000156,0.000592,-0.000544,0.078358,0.038216,-9.804036
1476240561.661172390,-0.000122,0.000685,0.005537,0.070012,0.046012,-9.819263
1476240561.683172464,0.001217,-0.000208,0.006378,0.071385,0.057231,-9.798479
1476240561.706180573,0.000019,-0.003939,0.007757,0.068770,0.042735,-9.804256
1476240561.728180408,-0.001950,-0.001818,-0.002368,0.078982,0.036182,-9.824943
1476240561.751172543,0.001213,0.002751,0.001438,0.068710,0.037674,-9.810089
1476240561.773172379,0.000113,0.001460,0.003142,0.079121,0.048682,-9.848093
1476240561.795172453,0.001314,0.001406,-0.002276,0.065072,0.041903,-9.792282
1476240561.817172527,0.000339,-0.003487,-0.000313,0.059537,0.054472,-9.781967
1476240561.840180397,-0.001458,-0.001415,-0.001242,0.076582,0.051787,-9.811739
1476240561.863172531,-0.003125,0.001842,-0.000184,0.073112,0.038576,-9.805038
